GEO_ID,FIPS,Census Tract,Parish,Total Population,Median Home Value,% Medicaid/Public Insurance,Median Family Income,Poverty Rate (%),Labor Force Participation (%),Unemployment Rate (%),HS Degree or More (%),Bachelor's Degree or More (%),Broadband Internet (%),Disability Population (%)
1400000US22055001802,22055001802,18.02,Lafayette Parish,4611,209600,100,49941,25.9,69.2,2.1,93.6,51.2,77.6,10.5
1400000US22055001903,22055001903,19.03,Lafayette Parish,5628,255600,100,49713,31.8,59.1,5.6,76.9,18.3,56,13.8
1400000US22055001904,22055001904,19.04,Lafayette Parish,5857,257600,100,76875,10.3,61,3.3,95,34.6,65.8,11.6
1400000US22055001905,22055001905,19.05,Lafayette Parish,6372,213400,100,65099,5.7,72.7,4,82.1,23.4,65.4,10.6
1400000US22055001906,22055001906,19.06,Lafayette Parish,6062,233800,100,88277,10.5,77.6,9.6,96.6,30.4,76.2,10.4
1400000US22055001907,22055001907,19.07,Lafayette Parish,3865,147500,100,73333,20.7,69.5,4.4,92.6,25.4,36.8,18.4
1400000US22055001908,22055001908,19.08,Lafayette Parish,3522,200400,100,43750,28.2,57.7,7.5,91,27.7,90.3,18.4
1400000US22055001909,22055001909,19.09,Lafayette Parish,2068,132000,100,40885,28.7,40.6,1.4,81.9,18.8,80.7,25.7
1400000US22055002001,22055002001,20.01,Lafayette Parish,4755,89000,100,41382,21.4,58.9,7.4,69.5,12.3,60.5,24.4
1400000US22055002003,22055002003,20.03,Lafayette Parish,3258,83000,100,49110,19.5,62.2,6.5,84.4,11.1,55.4,10.8
1400000US22055002004,22055002004,20.04,Lafayette Parish,3177,202300,100,76667,12.3,64.1,3,87.2,31.1,82.5,13.8
1400000US22055002101,22055002101,21.01,Lafayette Parish,7083,222500,100,60813,17,67.9,6.5,90.2,16.7,80.7,5.2
1400000US22055002102,22055002102,21.02,Lafayette Parish,5397,194800,100,72632,14.2,67.9,4.1,86.5,21,76.4,9
1400000US22055002103,22055002103,21.03,Lafayette Parish,6584,224800,100,70179,23.2,61.5,8.2,89.6,26.2,78.4,11.4
1400000US22055002105,22055002105,21.05,Lafayette Parish,2035,230000,100,77560,13.7,61.4,0.6,92.9,24.1,78.1,17.6
1400000US22055002106,22055002106,21.06,Lafayette Parish,2635,300000,100,72857,15.7,53.7,2.6,84.4,24.6,72.2,11.4
1400000US22055002200,22055002200,22,Lafayette Parish,4227,312800,100,48243,21.1,69.8,4.2,97.9,55,72.4,7.9
1400000US22057020100,22057020100,201,Lafourche Parish,2623,157000,100,49577,14.6,60,1.4,87,17.9,64.3,23.1
1400000US22057020202,22057020202,202.02,Lafourche Parish,5060,362600,100,105493,12.1,48.3,2.3,95.1,48.4,82.5,14.9
1400000US22057020400,22057020400,204,Lafourche Parish,2591,122300,100,29643,41.3,56.6,7.4,76.6,12.6,63.2,15.2
1400000US22057020500,22057020500,205,Lafourche Parish,7022,161200,100,40770,20.4,50.3,6.8,77.7,19,76.5,16.5
1400000US22057020600,22057020600,206,Lafourche Parish,2978,193800,100,46557,27.3,46.9,9.6,86.2,18.8,65.4,20.7
1400000US22057020702,22057020702,207.02,Lafourche Parish,5850,220200,100,74494,19.6,67.3,8.3,85.3,23.1,74.6,6.9
1400000US22057020703,22057020703,207.03,Lafourche Parish,6254,311500,100,87500,11.2,63.6,0.7,89.4,49.5,77.4,14
1400000US22057020704,22057020704,207.04,Lafourche Parish,6090,223700,100,66912,14.6,61.7,0.1,89,25.4,80.8,10.4
1400000US22057020800,22057020800,208,Lafourche Parish,2914,166000,100,60714,16.7,52.6,6.1,83.8,14.1,72.4,20.2
1400000US22057020900,22057020900,209,Lafourche Parish,1851,181900,100,54667,23.4,53.3,11.5,83.7,11.9,74.6,17.1
1400000US22057021000,22057021000,210,Lafourche Parish,2759,150700,100,62003,30,49.9,4.9,81.5,13.9,50.1,23.6
1400000US22057021101,22057021101,211.01,Lafourche Parish,1645,96900,100,43311,20.2,45.4,0.9,79.1,5.1,59.6,27.1
1400000US22057021102,22057021102,211.02,Lafourche Parish,3682,194400,100,77782,20.8,59.1,3,77.6,13.7,67.8,15.4
1400000US22057021200,22057021200,212,Lafourche Parish,3752,129000,100,48942,23.4,51.1,1.8,80.9,9,60.7,19.9
1400000US22057021300,22057021300,213,Lafourche Parish,2058,140000,100,71439,12.7,53.8,1.7,82.5,14.2,64.5,17.6
1400000US22057021400,22057021400,214,Lafourche Parish,4211,178500,100,91096,14.5,54,3.2,79.8,16.8,71.2,17.8
1400000US22057021500,22057021500,215,Lafourche Parish,3773,167400,100,72667,15,58.9,7.8,70.4,6.7,70,12.9
1400000US22057021602,22057021602,216.02,Lafourche Parish,3044,233800,100,86750,17.3,47.4,1.2,81.4,13.4,79.1,17.2
1400000US22057021603,22057021603,216.03,Lafourche Parish,2194,228700,100,78558,21.3,62.6,1.8,87.6,11.4,85.8,10
1400000US22057021604,22057021604,216.04,Lafourche Parish,3540,233300,100,85536,6.4,62.7,7.7,89.7,26.1,84.1,13.8
1400000US22057021700,22057021700,217,Lafourche Parish,3354,160000,100,65701,13.6,57.8,3.9,80.1,12.6,71.7,23.2
1400000US22057021800,22057021800,218,Lafourche Parish,4634,145300,100,52229,22.3,53.9,2.1,77.2,13.8,77.1,20.6
1400000US22057021902,22057021902,219.02,Lafourche Parish,4248,207900,100,62451,10.1,59.6,2.7,86.5,25.2,71.7,13
1400000US22057021903,22057021903,219.03,Lafourche Parish,5145,170200,100,67500,20.3,64.1,4,87.5,14.8,74.4,14
1400000US22057021904,22057021904,219.04,Lafourche Parish,2156,222900,100,71118,21.3,62.3,13.4,71.9,20,78.5,15.6
1400000US22057022000,22057022000,220,Lafourche Parish,2824,275000,100,74632,7.6,61,1.5,98.9,54,79.9,13.3
1400000US22057990000,22057990000,9900,Lafourche Parish,0,-,-,-,-,,,-,-,,-
1400000US22059970100,22059970100,9701,LaSalle Parish,4639,97900,100,40781,25.2,41.6,7.6,76.7,7.5,34.4,15.6
1400000US22059970200,22059970200,9702,LaSalle Parish,6546,121900,100,71266,17.1,62.2,4,84.6,16.6,49.5,20.4
1400000US22059970300,22059970300,9703,LaSalle Parish,3604,137900,100,69891,13.4,57.8,4.3,86.6,12.7,30.4,12.9
1400000US22061960100,22061960100,9601,Lincoln Parish,3746,233500,100,62324,11.9,62.7,1.8,91.2,31.8,33.9,15.9
1400000US22061960200,22061960200,9602,Lincoln Parish,3932,121500,100,43081,18.1,59.2,3.1,88.2,21.6,29.7,10.2
1400000US22061960300,22061960300,9603,Lincoln Parish,5471,181100,100,21169,50.9,40.3,5,84.3,35.9,29.3,11.7
1400000US22061960401,22061960401,9604.01,Lincoln Parish,3361,290200,100,20124,51.7,42.5,4.3,98.4,69.6,62.1,9
1400000US22061960402,22061960402,9604.02,Lincoln Parish,2085,314700,100,83333,17.5,64.8,0,96.8,52.7,66.1,14.8
1400000US22061960500,22061960500,9605,Lincoln Parish,4114,294800,100,57963,9.5,58.1,5.9,95.2,48.5,79.7,11.4
1400000US22061960600,22061960600,9606,Lincoln Parish,5329,207700,100,49836,25.4,57.6,3,84,35.7,66.1,11.3
1400000US22061960701,22061960701,9607.01,Lincoln Parish,3495,249400,100,65313,14.6,60.4,0.2,93.5,30.8,49.2,13.9
1400000US22061960702,22061960702,9607.02,Lincoln Parish,3263,339200,100,99417,13.3,62,0.8,95,51.3,50.9,9.5
1400000US22061960800,22061960800,9608,Lincoln Parish,3682,81600,100,19402,51.1,38,5,83.8,18.5,45.5,11.6
1400000US22061960900,22061960900,9609,Lincoln Parish,3119,-,100,17074,62.5,28.9,6.1,84.8,10.6,41.2,10.9
1400000US22061961000,22061961000,9610,Lincoln Parish,6577,163100,100,28317,52.5,49.1,8,93.8,38.8,69.4,12.9
1400000US22063040101,22063040101,401.01,Livingston Parish,2484,195800,100,80608,18.4,65.1,6.7,87.2,11.5,73.7,19.7
1400000US22063040102,22063040102,401.02,Livingston Parish,3811,204900,100,111302,7.5,62.9,0.1,88.6,17.1,78.3,13.7
1400000US22063040103,22063040103,401.03,Livingston Parish,4238,233300,100,80860,15.7,52.5,10.9,76.6,14.5,63.3,15.5
1400000US22063040202,22063040202,402.02,Livingston Parish,6319,266100,100,54417,23.9,54.9,4.4,79.3,13.4,62.5,20.4
1400000US22063040203,22063040203,402.03,Livingston Parish,2021,211700,100,88603,9.8,66.3,0,87,18.4,77.8,16.9
1400000US22063040204,22063040204,402.04,Livingston Parish,4423,143400,100,58203,19.8,53.7,4.7,81.5,10.3,83.6,16.7
1400000US22063040304,22063040304,403.04,Livingston Parish,5983,260300,100,100145,8.6,65.7,7,90.8,14.1,90.5,14.5
1400000US22063040305,22063040305,403.05,Livingston Parish,5883,273200,100,112244,8.7,62.3,0,89.9,18.4,79.6,8.5
1400000US22063040306,22063040306,403.06,Livingston Parish,4737,236300,100,67069,12.5,55,1.4,88.8,24.1,86.3,25
1400000US22063040307,22063040307,403.07,Livingston Parish,4729,266800,100,89044,12.8,63.7,1.9,87.7,27.6,84,11.7
1400000US22063040308,22063040308,403.08,Livingston Parish,5367,212100,100,95285,5.5,65.5,2.3,94.6,22.9,90,8
1400000US22063040403,22063040403,404.03,Livingston Parish,4799,212600,100,79435,16.1,60.4,0,79.6,17.6,84.9,13.7
1400000US22063040404,22063040404,404.04,Livingston Parish,3417,245200,100,99786,13.2,70.1,5.8,93,26.7,82.1,10.2
1400000US22063040405,22063040405,404.05,Livingston Parish,3896,184700,100,44985,20.4,49.5,6.7,88.1,10.6,77,18.6
1400000US22063040406,22063040406,404.06,Livingston Parish,5202,227400,100,81033,14.8,61.7,4.9,90.7,14.6,79.6,11.1
1400000US22063040501,22063040501,405.01,Livingston Parish,3551,98300,100,47892,12.7,58.7,0,87.1,11.9,72.7,25.6
1400000US22063040502,22063040502,405.02,Livingston Parish,5547,277000,94.5,91667,6.1,71.3,4.3,94.7,28.2,72.1,12.8
1400000US22063040503,22063040503,405.03,Livingston Parish,4424,235200,100,77176,16.7,73.2,8.4,92.3,23.5,88.7,11.9
1400000US22063040601,22063040601,406.01,Livingston Parish,4832,181000,100,92667,3.9,61.8,10.3,93.9,33.8,79.5,10.5
1400000US22063040602,22063040602,406.02,Livingston Parish,4821,248800,100,62396,8.1,63.8,5.3,85.9,19.1,70.1,21.6
1400000US22063040700,22063040700,407,Livingston Parish,3963,189700,100,60605,12.4,64.4,6.4,94.7,15.6,72.6,9.7
1400000US22063040805,22063040805,408.05,Livingston Parish,5038,288600,100,52691,20.8,59.9,11.8,87.7,28.8,75.6,15.2
1400000US22063040807,22063040807,408.07,Livingston Parish,2718,-,100,48958,20.4,50.8,2.2,73.4,11.4,73.5,13.6
1400000US22063040808,22063040808,408.08,Livingston Parish,6059,338600,100,114458,7.7,61.9,3.8,96,40.9,73.5,9.1
1400000US22063040809,22063040809,408.09,Livingston Parish,3002,251600,100,71119,6.3,61.4,2.5,83.1,6.7,71.3,21.8
1400000US22063040810,22063040810,408.1,Livingston Parish,3493,235300,100,71677,21.6,56.2,3.1,85.6,14.3,78,18.9
1400000US22063040811,22063040811,408.11,Livingston Parish,2106,310100,100,111250,9.8,71.6,6.4,90.5,41.5,79.6,9.7
1400000US22063040812,22063040812,408.12,Livingston Parish,7152,226100,100,85040,9.4,74.2,4.5,96,31.7,87.3,10.5
1400000US22063040813,22063040813,408.13,Livingston Parish,5899,231600,100,90000,14.8,60.2,0.8,93.8,14,79.6,9.5
1400000US22063040814,22063040814,408.14,Livingston Parish,5813,236200,100,97728,6.5,73.9,1.1,89.3,22,92.6,11.7
1400000US22063040903,22063040903,409.03,Livingston Parish,3043,159500,100,71379,25.6,48.5,1,78.1,19.3,70.1,22.3
1400000US22063040904,22063040904,409.04,Livingston Parish,3836,105900,100,52143,12.7,53.7,4.2,89.8,17.4,51.4,25.8
1400000US22063040905,22063040905,409.05,Livingston Parish,3387,286100,100,84491,8.6,61.9,3,85.4,14.7,76.5,16.6
1400000US22063040906,22063040906,409.06,Livingston Parish,2122,293200,100,67969,7.4,55.1,2.4,85,17.5,74.6,16.6
1400000US22065960100,22065960100,9601,Madison Parish,1614,165700,100,47232,18.6,46.1,1.3,85.8,26.2,55.4,23.2
1400000US22065960200,22065960200,9602,Madison Parish,2359,98300,100,36157,29,43.4,11.8,79.3,11.5,31.4,24.1
1400000US22065960300,22065960300,9603,Madison Parish,2196,76000,100,33814,25.9,36.9,6.4,74.9,9.2,70.9,28.6
1400000US22065960400,22065960400,9604,Madison Parish,1361,47800,100,-,53.3,45.8,0,67.6,5.7,58.1,18.4
1400000US22065960500,22065960500,9605,Madison Parish,1983,87200,100,42667,32.9,53.2,3.4,80.8,18.8,60.1,18.5
1400000US22067950100,22067950100,9501,Morehouse Parish,1282,87800,100,30417,28.3,44.5,7.2,83.4,9.8,59.1,15.3
1400000US22067950200,22067950200,9502,Morehouse Parish,5156,167500,100,48250,15.5,55,1.3,90.2,19.4,59.3,15.9
1400000US22067950300,22067950300,9503,Morehouse Parish,2788,184200,100,70167,20.4,47.2,13.5,81.8,27,75,23.1
1400000US22067950400,22067950400,9504,Morehouse Parish,2657,106800,100,29840,34.2,52,17.8,78.1,5.2,53.1,11.6
1400000US22067950500,22067950500,9505,Morehouse Parish,3928,69100,100,34722,36.9,51.2,13.7,75.9,5.5,51.2,19.2
1400000US22067950600,22067950600,9506,Morehouse Parish,2597,126400,96.5,37063,35.3,41.7,15.4,81.4,13.7,43.8,25.7
1400000US22067950700,22067950700,9507,Morehouse Parish,2716,117400,100,72237,12.7,49.6,5.7,85.5,15.2,54.9,23.1
1400000US22067950800,22067950800,9508,Morehouse Parish,3427,91100,100,32917,30.7,62.9,9.1,87.8,7.3,41.7,10.6
1400000US22069000100,22069000100,1,Natchitoches Parish,2013,104000,100,50391,13.2,47.2,2.7,83.6,9,31.9,22.1
1400000US22069000200,22069000200,2,Natchitoches Parish,2848,120100,91.9,34453,29,46.3,6.2,77.3,15.7,52.4,24.3
1400000US22069000300,22069000300,3,Natchitoches Parish,4304,203700,100,64688,16.6,53.3,4.4,92,26.1,49,21.9
1400000US22069000400,22069000400,4,Natchitoches Parish,3486,109600,100,32097,42.1,51.3,8.7,84.3,18.9,48.1,14.8
1400000US22069000500,22069000500,5,Natchitoches Parish,3780,197400,99.4,65972,13.3,55,1.7,91.5,44.6,70.7,18.4
1400000US22069000601,22069000601,6.01,Natchitoches Parish,4871,106100,100,17026,57.7,42,8.8,84.8,12.6,59.4,10.7
1400000US22069000602,22069000602,6.02,Natchitoches Parish,3899,210500,100,40469,31.5,64.3,8.2,94.5,38,68.8,13
1400000US22069000700,22069000700,7,Natchitoches Parish,2964,115500,100,34313,38.4,67,8.6,85.5,18.9,61.9,15.2
1400000US22069000800,22069000800,8,Natchitoches Parish,4122,187000,100,78681,16.3,52.5,3.8,88.2,28.1,43.7,16.7
1400000US22069000901,22069000901,9.01,Natchitoches Parish,2593,238000,100,51522,23.6,52.9,1.6,86.3,28.4,63.8,12.3
1400000US22069000902,22069000902,9.02,Natchitoches Parish,1813,118300,100,67941,12.7,54.9,3.1,87.8,21.9,13.9,22.4
1400000US22071000100,22071000100,1,Orleans Parish,2651,457500,100,94112,11.8,78.3,4.2,96.6,70.5,78.6,15.3
1400000US22071000200,22071000200,2,Orleans Parish,1047,333300,100,48750,19.2,58.6,13.1,92.3,29.5,42.5,20.6
1400000US22071000300,22071000300,3,Orleans Parish,921,171000,100,22420,25.7,58.9,4.5,85.3,19.8,48.6,18.2
1400000US22071000400,22071000400,4,Orleans Parish,2305,244500,100,55765,17,59.7,6.6,91.5,35.1,42.9,12.9
1400000US22071000601,22071000601,6.01,Orleans Parish,890,-,100,-,48.4,45.9,1.2,87.1,9.8,40.1,22.9
1400000US22071000602,22071000602,6.02,Orleans Parish,2552,141600,100,42500,22.1,53.6,18.9,84.2,18.2,52.5,21.8
1400000US22071000603,22071000603,6.03,Orleans Parish,1472,154800,-,35529,31.3,71.2,2.9,79.4,10.5,49.8,5.4
1400000US22071000604,22071000604,6.04,Orleans Parish,3704,166700,100,53624,21.9,62,9.9,82.6,17,55.5,15.8
1400000US22071000605,22071000605,6.05,Orleans Parish,1792,131400,100,51250,14,65.1,3.3,89.8,24.2,42.2,10
1400000US22071000606,22071000606,6.06,Orleans Parish,3706,243500,86.8,68015,17,52.2,3.1,85.3,32.9,64.9,17.8
1400000US22071000607,22071000607,6.07,Orleans Parish,3364,225100,100,61250,13,64.3,8.4,93.7,36.8,59.1,17.9
1400000US22071000611,22071000611,6.11,Orleans Parish,3144,173700,100,42176,31.1,59.4,24,83.7,24,36.9,6.8
1400000US22071000612,22071000612,6.12,Orleans Parish,1821,598800,100,165357,9.4,63.5,2.5,99.5,72.4,87.3,13
1400000US22071000615,22071000615,6.15,Orleans Parish,2652,194400,100,50465,15.9,67,3.8,92.1,27.2,51.2,10.3
1400000US22071000616,22071000616,6.16,Orleans Parish,4561,228500,100,86156,14.3,57.4,11,93.3,41.4,63.4,10.8
1400000US22071000617,22071000617,6.17,Orleans Parish,2858,167900,100,58162,18.8,74.5,5.7,94.2,35,53.7,7.3
1400000US22071000618,22071000618,6.18,Orleans Parish,4203,340700,100,118375,8.6,58.2,4.4,94.4,50.5,80.8,9.7
1400000US22071000619,22071000619,6.19,Orleans Parish,1773,290500,100,28513,31.4,48.6,14,86,26.5,51.9,27.7
1400000US22071000620,22071000620,6.2,Orleans Parish,2394,-,100,15980,60.2,35.6,3.1,70.2,9.4,26.1,34.9
1400000US22071000701,22071000701,7.01,Orleans Parish,999,165700,100,32143,22.7,54.8,12.1,93.3,15,52.8,17.8
1400000US22071000702,22071000702,7.02,Orleans Parish,1386,243100,100,57875,20.2,57.5,9.9,89.4,35.5,57.2,12.4
1400000US22071000800,22071000800,8,Orleans Parish,1218,225400,100,46961,23.2,60.3,18.1,97.6,24.1,66.3,11.2
1400000US22071000901,22071000901,9.01,Orleans Parish,1289,120300,100,37443,24.9,63.4,13.6,85.4,17.6,59.6,13.5
1400000US22071000902,22071000902,9.02,Orleans Parish,1128,96100,100,-,37.5,65.1,20.3,98.6,31.4,84.1,15.1
1400000US22071000903,22071000903,9.03,Orleans Parish,712,181700,100,19250,45.9,48.1,28,84.9,22.1,56.7,13.8
1400000US22071000904,22071000904,9.04,Orleans Parish,975,173900,100,37241,11,63.3,7.1,83.4,28.7,52.2,35.6
1400000US22071001100,22071001100,11,Orleans Parish,1989,452500,100,40750,23.3,68.5,10.8,93.6,42.3,71.8,20.5
1400000US22071001200,22071001200,12,Orleans Parish,1696,527900,100,68682,20.9,72.8,8,92.3,65.4,71.2,18.5
1400000US22071001301,22071001301,13.01,Orleans Parish,1436,353400,98.4,60069,26.4,56.9,4.2,85.6,32.9,59.7,16.4
1400000US22071001302,22071001302,13.02,Orleans Parish,995,230800,100,42031,35.5,50.2,9,80,17.8,56.9,23.2
1400000US22071001401,22071001401,14.01,Orleans Parish,1753,169400,100,36643,33.6,49.6,19.5,84.8,10.8,51,11.4
1400000US22071001402,22071001402,14.02,Orleans Parish,2209,182600,100,40221,31.3,69.3,3.8,94.6,33.5,72.8,12.2
1400000US22071001500,22071001500,15,Orleans Parish,783,233800,100,33750,33.7,66.3,2.6,83.1,42.2,71.3,14.2
1400000US22071001600,22071001600,16,Orleans Parish,30,-,-,18750,26.7,73.3,100,100,0,26.7,73.3
1400000US22071001701,22071001701,17.01,Orleans Parish,1893,214600,100,37361,15.9,43,4.4,90.3,36.3,68.3,21.6
1400000US22071001702,22071001702,17.02,Orleans Parish,3740,188600,100,53488,24.7,49.6,1.7,95.2,33.5,69.5,19.6
1400000US22071001720,22071001720,17.2,Orleans Parish,3705,165600,100,19155,48.3,40.9,29.2,72.2,10.6,44.7,27.1
1400000US22071001723,22071001723,17.23,Orleans Parish,5433,189200,100,59190,21.3,58.2,10.5,86.6,18.9,67.6,13.6
1400000US22071001724,22071001724,17.24,Orleans Parish,3164,232600,100,51136,19.9,54.5,11.3,94.1,22.3,56.5,20.2
1400000US22071001736,22071001736,17.36,Orleans Parish,1933,220200,100,24075,40.6,50.1,16.2,89.1,22.9,53.5,28.8
1400000US22071001737,22071001737,17.37,Orleans Parish,3407,159300,100,42488,21.9,63.2,13.8,83.8,18.4,62.6,22.3
1400000US22071001739,22071001739,17.39,Orleans Parish,1898,246300,100,73917,19.8,52.8,9.4,77.6,22.6,81.5,26.3
1400000US22071001740,22071001740,17.4,Orleans Parish,5317,281700,100,55000,34.9,54.1,8.8,90.8,28.8,58.9,10.7
1400000US22071001741,22071001741,17.41,Orleans Parish,1278,186800,100,49500,23.2,41.9,6.4,62.1,15.6,70.1,16.9
1400000US22071001743,22071001743,17.43,Orleans Parish,1700,351500,100,37500,36.6,57.2,13,84.2,30.9,51.8,10.3
1400000US22071001744,22071001744,17.44,Orleans Parish,3820,249300,100,31888,36.2,51.8,12.2,77.9,14.8,59.2,16.1
1400000US22071001745,22071001745,17.45,Orleans Parish,4650,224100,100,52438,24.5,66.6,14.8,93.2,24.8,57.9,14.2
1400000US22071001746,22071001746,17.46,Orleans Parish,4975,160100,100,28265,37.4,43.3,20.5,76.4,15.4,70.1,21.7
1400000US22071001747,22071001747,17.47,Orleans Parish,4943,384700,100,107614,14,63.8,2.6,94.2,41.5,78.1,11.9
1400000US22071001748,22071001748,17.48,Orleans Parish,4669,218500,100,59048,19.1,55.7,7.3,85.1,22.2,64.7,14.6
1400000US22071001749,22071001749,17.49,Orleans Parish,2717,171000,100,63563,9.1,58.3,2.3,67,27.7,59.1,22.9
1400000US22071001750,22071001750,17.5,Orleans Parish,3825,157700,100,-,47.6,56.8,9.6,65.9,10.3,67.1,9.5
1400000US22071001751,22071001751,17.51,Orleans Parish,887,-,100,11473,65.4,29.2,32.4,69.5,17.7,28.3,15.2
1400000US22071001752,22071001752,17.52,Orleans Parish,2894,143600,100,42652,18.4,53,22.2,93.1,15,62.1,12
1400000US22071001753,22071001753,17.53,Orleans Parish,2655,158000,100,68021,17.4,38.2,14.8,86.1,15.2,55.6,18.9
1400000US22071001754,22071001754,17.54,Orleans Parish,3227,173200,100,40552,32.9,52.6,1.6,86.8,25.1,56.8,24.9
1400000US22071001755,22071001755,17.55,Orleans Parish,2897,214200,100,45189,18.8,48.9,5.1,84.6,37.5,71.9,23.1
1400000US22071001756,22071001756,17.56,Orleans Parish,1423,224400,100,30245,30.9,59.5,13.1,97.9,22.5,60.7,10.6
1400000US22071001757,22071001757,17.57,Orleans Parish,1491,151000,100,43717,8.7,66.4,0.6,86.3,17.3,79.2,14.2
1400000US22071001758,22071001758,17.58,Orleans Parish,1889,233300,100,71493,14.7,58.5,5.7,87,23.2,65.2,17.6
1400000US22071001800,22071001800,18,Orleans Parish,1297,550700,100,78105,7.8,72.3,5.3,95.7,61,84.5,9.3
1400000US22071001900,22071001900,19,Orleans Parish,1240,299500,100,63516,23.3,71.4,14.8,90.2,52.9,71.7,14.1
1400000US22071002000,22071002000,20,Orleans Parish,1238,294800,100,53110,14.1,59.4,5.2,93.1,28.7,70.6,8.9
1400000US22071002100,22071002100,21,Orleans Parish,810,231100,100,39167,34.6,58.8,0,82.2,26,68,14.7
1400000US22071002200,22071002200,22,Orleans Parish,1308,233100,100,18856,58.4,59.2,6.9,88.4,24,80.1,18
1400000US22071002300,22071002300,23,Orleans Parish,1738,200600,100,29542,26.6,56.2,12.5,70.5,22.3,48.7,12.3
1400000US22071002401,22071002401,24.01,Orleans Parish,1462,259900,100,49750,10.7,55.6,7.7,95.3,40.8,73.7,14.4
1400000US22071002402,22071002402,24.02,Orleans Parish,3044,230000,100,51769,16.3,63.3,11,92.2,34.9,77.3,14.1
1400000US22071002501,22071002501,25.01,Orleans Parish,2565,317000,100,63913,20.8,68.5,12.6,91.6,47.6,84.2,13.1
1400000US22071002502,22071002502,25.02,Orleans Parish,2056,252200,100,33882,26.7,57.6,10.5,87,26,75.6,13.7
1400000US22071002503,22071002503,25.03,Orleans Parish,2082,273400,100,56923,14.6,69.3,12.6,89.3,44.2,75.5,16.3
1400000US22071002504,22071002504,25.04,Orleans Parish,2030,315400,99.5,88922,12.2,65.9,6,92.6,40.5,86.6,15.9
1400000US22071002600,22071002600,26,Orleans Parish,1224,618200,100,112656,20.4,70.6,6.9,95.7,68.8,81.8,11.9
1400000US22071002700,22071002700,27,Orleans Parish,1204,270400,37.7,40050,22.5,50.1,12.1,85.9,35.7,55.7,21.8
1400000US22071002800,22071002800,28,Orleans Parish,1098,163600,100,17014,49.2,52.8,12.2,77.8,19,68,11.7
1400000US22071002900,22071002900,29,Orleans Parish,920,216400,100,43269,20.2,65.9,1.6,86.5,14.6,65.4,31.8
1400000US22071003000,22071003000,30,Orleans Parish,1255,203800,100,24100,43.2,53.1,11.9,83.6,19.4,59.8,11.8
1400000US22071003100,22071003100,31,Orleans Parish,1395,204900,100,47292,19.3,72.9,9.7,88.7,19,79.6,12.6
1400000US22071003301,22071003301,33.01,Orleans Parish,2439,399100,100,111563,13.1,71.1,5.4,96.5,59.3,85.1,10.3
1400000US22071003302,22071003302,33.02,Orleans Parish,3791,275200,100,95682,14.2,65.7,5.9,94.1,35.5,82.8,11.7
1400000US22071003303,22071003303,33.03,Orleans Parish,2515,249500,79.1,55313,12,56.7,8.3,84.8,38.8,78,12.7
1400000US22071003304,22071003304,33.04,Orleans Parish,2022,246100,100,27619,34.7,57,7.2,87.4,29.3,70.9,15.4
1400000US22071003307,22071003307,33.07,Orleans Parish,1299,222900,100,-,43.4,44.8,8.4,97.6,18.6,78.8,10.5
1400000US22071003308,22071003308,33.08,Orleans Parish,3762,227800,100,26301,35.3,49.4,6.3,89.2,26,64,14.6
1400000US22071003400,22071003400,34,Orleans Parish,1370,297300,100,47727,30.4,67.1,10.1,84.7,41.9,54.8,7.4
1400000US22071003500,22071003500,35,Orleans Parish,1400,377700,100,36960,31.9,46.7,15.6,89.8,37.1,58.9,21.1
1400000US22071003600,22071003600,36,Orleans Parish,1284,310300,100,37050,35.4,57.1,11.5,75.5,28.8,49.5,25
1400000US22071003701,22071003701,37.01,Orleans Parish,1935,271900,100,75129,8.6,65.3,1.4,92.9,56.1,80.7,10.7
1400000US22071003702,22071003702,37.02,Orleans Parish,3167,380400,100,64507,22.3,59.1,1.5,97.2,46.2,72.5,17.3
1400000US22071003800,22071003800,38,Orleans Parish,1343,481100,100,73958,12.2,46.8,5.4,97.3,72.9,75.1,12.4
1400000US22071003900,22071003900,39,Orleans Parish,935,435900,100,57566,14.8,57.8,9.4,92.4,45.8,74,19
1400000US22071004000,22071004000,40,Orleans Parish,2188,441400,100,62851,23.9,66.5,2.6,91,49.4,76.7,13.9
1400000US22071004100,22071004100,41,Orleans Parish,1535,728700,100,91864,12.5,65.2,3.8,96,79.5,80.5,15.6
1400000US22071004401,22071004401,44.01,Orleans Parish,1351,347600,100,49205,24,77.6,13.7,92.3,45.7,67.6,20
1400000US22071004402,22071004402,44.02,Orleans Parish,1260,-,100,-,61.5,17.3,0,70,2.4,60.2,8.7
1400000US22071004500,22071004500,45,Orleans Parish,2098,464000,100,88125,6.3,75.2,1.2,95.1,62.7,82.9,10.8
1400000US22071004600,22071004600,46,Orleans Parish,2788,592900,100,71047,6.3,74.5,2.6,98.2,72.2,84.2,10
1400000US22071004800,22071004800,48,Orleans Parish,823,-,100,17047,51.1,34,15.9,85.6,19.8,60.4,34.8
1400000US22071004900,22071004900,49,Orleans Parish,1877,347600,100,12053,57.6,60.3,9.2,83.9,37.2,37.4,18.3
1400000US22071005000,22071005000,50,Orleans Parish,1578,442500,100,96964,21.9,68.1,5.8,90.3,47.8,80,6.5
1400000US22071005400,22071005400,54,Orleans Parish,1495,440500,100,62466,9.5,77.4,0,98.6,70.2,88.6,13.9
